property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,area_room_ratio
house,sai kripa floors 5,sector 11,0.9,11250.0,2.0,5.0,3,3.0,Relatively New,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0
flat,sbtl caladium,sector 109,1.2,6383.0,3.0,2.0,2,8.0,Relatively New,1701.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,626.6666666666666
flat,breez global heights,sohna road,0.21,5330.0,1.0,1.0,1,2.0,Relatively New,438.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,394.0
house,dlf city plots,sector 26,13.5,29880.0,5.0,5.0,2,2.0,Moderately Old,4518.0,1.0,1.0,0.0,0.0,1.0,1.0,104.0,903.6
flat,hero homes,sector 104,1.9,11249.0,3.0,3.0,3,16.0,Under Construction,1365.0,0.0,0.0,0.0,1.0,0.0,1.0,103.0,563.0
house,independent,sector 3,0.6,6000.0,1.0,1.0,0,1.0,Old Property,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
flat,supertech hues,sector 68,1.0,8475.0,2.0,2.0,2,12.0,New Property,1311.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,590.0
flat,puri diplomatic greens,sector 111,3.5,11864.0,4.0,5.0,3+,10.0,Relatively New,2700.0,0.0,1.0,0.0,0.0,0.0,1.0,49.0,737.5
flat,paras dews,sector 106,1.05,7581.0,2.0,2.0,2,5.0,New Property,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,692.5
flat,hcbs sports ville,sohna road,0.25,4167.0,1.0,1.0,1,12.0,Relatively New,600.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,600.0
flat,dlf the belaire,sector 54,7.0,23333.0,4.0,6.0,3+,12.0,Moderately Old,2715.0,0.0,1.0,1.0,1.0,0.0,1.0,108.0,750.0
flat,godrej oasis,sector 88a,1.19,10162.0,2.0,2.0,3,15.0,Relatively New,1387.0,1.0,0.0,0.0,1.0,0.0,1.0,174.0,585.5
flat,indiabulls enigma,sector 110,4.25,10954.0,5.0,5.0,3+,4.0,Relatively New,3511.0,0.0,1.0,0.0,0.0,0.0,0.0,101.0,776.0
flat,pareena laxmi apartments,sector 99a,0.32,6107.0,2.0,2.0,2,2.0,New Property,473.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,262.0
flat,shree vardhman victoria,sector 70,1.55,7949.0,3.0,5.0,3,8.0,Relatively New,1527.0,0.0,1.0,0.0,0.0,0.0,0.0,174.0,650.0
flat,godrej,sector 79,1.12,7147.0,2.0,2.0,3,6.0,Relatively New,1325.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,783.5
flat,sahara grace,sector 28,5.5,14612.0,4.0,5.0,3+,5.0,Moderately Old,3406.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,941.0
flat,dlf regency park,sector 28,1.35,11989.0,2.0,2.0,2,1.0,Moderately Old,1109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.0
flat,shree vardhman flora,sector 90,0.9,4615.0,3.0,4.0,3,4.0,Relatively New,1765.0,0.0,1.0,0.0,0.0,0.0,0.0,165.0,650.0
flat,shree vardhman victoria,sector 70,1.25,9259.0,2.0,2.0,3,3.0,Relatively New,1222.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,675.0
flat,ambience creacions,sector 22,4.3,13916.0,3.0,4.0,3+,6.0,Relatively New,2600.0,0.0,1.0,0.0,0.0,1.0,2.0,120.0,1030.0
flat,ild greens,sector 37c,0.78,5714.0,2.0,2.0,3,1.0,Moderately Old,1068.1,0.0,0.0,0.0,0.0,0.0,1.0,103.0,682.5
flat,godrej summit,sector 104,0.85,6894.0,2.0,2.0,3,12.0,Relatively New,1611.0,1.0,0.0,0.0,0.0,1.0,0.0,61.0,616.5
house,independent,sector 7,2.25,15625.0,3.0,3.0,2,2.0,Old Property,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,480.0
house,independent,sector 13,2.25,6944.0,10.0,10.0,2,1.0,Old Property,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0
flat,adani m2k oyster grande,sector 102,1.9,9104.0,3.0,4.0,3,8.0,Relatively New,1710.0,0.0,1.0,0.0,0.0,0.0,0.0,165.0,695.6666666666666
house,my home,new sector 2,0.34,12593.0,2.0,2.0,2,3.0,Moderately Old,270.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,135.0
house,tata primanti,sector 72,8.5,13492.0,5.0,6.0,3+,10.0,Relatively New,6300.0,1.0,1.0,1.0,1.0,0.0,1.0,145.0,1260.0
flat,signature global orchard avenue,sector 93,0.36,6716.0,2.0,2.0,2,6.0,Relatively New,604.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,268.0
flat,orris carnation residency,sector 85,0.72,4881.0,3.0,3.0,2,9.0,Moderately Old,1350.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,491.6666666666667
house,vatika the seven lamps,sector 82,1.6,6598.0,4.0,4.0,3+,16.0,Moderately Old,2425.0,0.0,1.0,0.0,0.0,0.0,0.0,94.0,606.25
flat,palam vihar extension west zone rwa,sector 2,0.2,4000.0,1.0,1.0,1,1.0,Moderately Old,556.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,500.0
flat,silverglades the melia,sohna road,0.75,5556.0,2.0,2.0,2,4.0,Moderately Old,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,675.0
flat,ss the coralwood,sector 84,1.1,5820.0,3.0,3.0,3+,12.0,Moderately Old,1710.0,0.0,0.0,0.0,0.0,0.0,1.0,104.0,630.0
flat,bptp amstoria,sector 102,1.9,8444.0,3.0,3.0,3+,1.0,Relatively New,2500.0,0.0,1.0,0.0,0.0,0.0,0.0,174.0,750.0
flat,m3m skycity,sector 65,2.0,15267.0,2.0,2.0,2,16.0,New Property,1186.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,655.0
flat,bestech park view grand spa,sector 81,4.0,9524.0,4.0,5.0,3+,15.0,Relatively New,3801.0,0.0,1.0,0.0,0.0,0.0,1.0,127.0,1050.0
flat,the close north,sector 50,2.35,11768.0,3.0,3.0,3+,8.0,Moderately Old,1950.0,0.0,0.0,0.0,0.0,0.0,1.0,165.0,665.6666666666666
flat,sare crescent parc,sector 92,0.82,5384.0,3.0,3.0,3+,12.0,Relatively New,1523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.6666666666667
flat,professors enclave cghs,sector 56,1.54,8324.0,3.0,3.0,2,6.0,Old Property,1920.0,0.0,1.0,0.0,1.0,0.0,1.0,104.0,616.6666666666666
flat,bptp terra,sector 37d,1.65,7531.0,4.0,3.0,3+,6.0,Relatively New,2091.0,0.0,0.0,0.0,0.0,0.0,1.0,149.0,547.75
house,international city by sobha phase 2,sector 109,11.3,25111.0,7.0,5.0,3+,4.0,Relatively New,4500.0,1.0,1.0,0.0,1.0,1.0,0.0,49.0,642.8571428571429
flat,sare homes,sector 92,0.95,4251.0,4.0,3.0,2,16.0,New Property,1983.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,558.75
flat,alpha corp gurgaonone,sector 84,2.24,6523.0,4.0,4.0,3,12.0,Relatively New,3165.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,858.5
house,independent,sector 4,0.85,7522.0,3.0,3.0,0,1.0,Moderately Old,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.6666666666667
house,independent,sector 57,4.7,21759.0,3.0,3.0,2,2.0,Old Property,2160.0,0.0,1.0,0.0,0.0,1.0,0.0,43.0,720.0
house,independent,sector 23,2.9,11600.0,4.0,4.0,3,2.0,Relatively New,2500.0,0.0,1.0,0.0,0.0,0.0,1.0,43.0,625.0
flat,prasha apartments,manesar,0.75,3308.0,3.0,3.0,3+,3.0,Moderately Old,1914.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,755.6666666666666
flat,bestech park view residency,sector 2,1.36,7645.0,3.0,3.0,3+,5.0,Moderately Old,1611.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,593.0
flat,dlf park place,sector 54,4.85,30180.0,3.0,4.0,3+,6.0,Moderately Old,1607.0,0.0,1.0,0.0,0.0,0.0,2.0,158.0,535.6666666666666
flat,signature global solera,sector 107,0.36,6569.0,2.0,2.0,1,9.0,Relatively New,496.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,274.0
flat,kendriya vihar,sector 56,0.65,8609.0,1.0,1.0,1,0.0,Moderately Old,839.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,755.0
flat,signature global park,sohna road,0.54,6506.0,2.0,2.0,1,2.0,Relatively New,922.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,415.0
house,independent,sector 105,0.7,5833.0,3.0,2.0,2,1.0,Moderately Old,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0
flat,dlf icon,sector 43,5.8,20707.0,4.0,4.0,3+,18.0,Moderately Old,2801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.25
flat,indiabulls enigma,sector 110,3.49,10265.0,4.0,5.0,3,7.0,Relatively New,3077.0,0.0,1.0,0.0,0.0,0.0,0.0,165.0,850.0
house,ss aaron ville,sector 49,6.75,15000.0,5.0,4.0,2,2.0,New Property,4500.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,900.0
flat,signature global city 81,sector 81,0.89,8279.0,2.0,2.0,2,3.0,Under Construction,1194.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,537.5
house,independent,sector 55,1.45,26852.0,1.0,4.0,3+,4.0,Relatively New,60.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,540.0
house,independent,sector 9,0.6,10753.0,3.0,3.0,1,2.0,Relatively New,558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0
flat,bptp terra,sector 37d,1.8,8215.0,4.0,3.0,3,12.0,Relatively New,1983.0,1.0,0.0,0.0,0.0,0.0,1.0,144.0,547.75
flat,la vida by tata housing,sector 113,3.05,15561.0,3.0,4.0,3,3.0,Relatively New,2150.0,0.0,1.0,0.0,0.0,0.0,0.0,174.0,653.3333333333334
flat,ss the leaf,sector 85,1.18,10094.0,2.0,3.0,3,12.0,Relatively New,1420.0,0.0,0.0,0.0,1.0,0.0,1.0,150.0,584.5
flat,vatika lifestyle homes,sector 83,1.3,4545.0,3.0,3.0,1,6.0,Relatively New,2588.0,0.0,0.0,0.0,0.0,0.0,1.0,79.0,953.3333333333334
flat,rof aalayas,sector 102,0.45,8411.0,2.0,2.0,1,14.0,Relatively New,568.0,0.0,0.0,0.0,0.0,0.0,2.0,57.0,267.5
flat,shree vardhman victoria,sector 70,1.64,8410.0,3.0,5.0,3,8.0,Relatively New,1527.0,0.0,1.0,0.0,0.0,0.0,0.0,126.0,650.0
house,independent,sector 50,10.56,32593.0,5.0,5.0,3,3.0,Moderately Old,3240.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,648.0
house,ansal sushant lok plots,sector 43,11.5,17692.0,7.0,8.0,3+,3.0,Old Property,9000.0,0.0,1.0,1.0,1.0,0.0,1.0,31.0,928.5714285714286
flat,dhoot time residency,sector 63,2.2,12813.0,3.0,4.0,3+,8.0,Moderately Old,1554.0,1.0,0.0,0.0,0.0,0.0,1.0,61.0,572.3333333333334
flat,emaar mgf palm hills,sector 77,1.65,8462.0,4.0,3.0,3,9.0,Relatively New,1765.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,487.5
flat,tarc maceo,sector 91,1.8,7759.0,4.0,3.0,3+,0.0,Relatively New,2578.0,1.0,0.0,0.0,1.0,0.0,2.0,45.0,580.0
house,unitech espace,sector 50,11.0,40741.0,4.0,4.0,3+,2.0,Moderately Old,2700.0,0.0,1.0,0.0,0.0,0.0,1.0,88.0,675.0
house,independent,sector 3 phase 3 extension,0.7,7007.0,2.0,3.0,1,1.0,Relatively New,999.0,0.0,0.0,1.0,1.0,0.0,0.0,29.0,499.5
flat,godrej frontier,sector 80,1.6,6999.0,3.0,3.0,3,5.0,Moderately Old,2047.0,0.0,1.0,0.0,0.0,0.0,0.0,53.0,762.0
flat,the arzoo cghs,sector 51,2.1,9130.0,4.0,4.0,3,1.0,Relatively New,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,575.0
flat,eldeco accolade,sohna road,0.78,6171.0,2.0,2.0,2,3.0,Relatively New,1144.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,632.0
flat,pyramid elite,sector 86,0.46,79.0,2.0,2.0,1,0.0,Under Construction,64601.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,29114.0
flat,la vida by tata housing,sector 113,2.85,12855.0,3.0,3.0,3+,10.0,New Property,2006.0,0.0,1.0,0.0,0.0,0.0,0.0,72.0,739.0
flat,godrej oasis,sector 88a,1.38,6680.0,3.0,3.0,3+,7.0,Relatively New,2296.0,0.0,1.0,0.0,0.0,0.0,0.0,72.0,688.6666666666666
house,dlf city phase 1,sector 26,5.5,30556.0,4.0,4.0,3+,2.0,Moderately Old,1800.0,0.0,0.0,1.0,1.0,0.0,0.0,49.0,450.0
flat,signature global park,sohna road,0.75,6938.0,2.0,2.0,No,1.0,Relatively New,1081.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,540.5
flat,gls arawali homes,sohna road,0.28,5983.0,2.0,2.0,2,3.0,Relatively New,520.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,234.0
house,international city by sobha phase 1,sector 109,5.85,26423.0,4.0,5.0,3+,2.0,Relatively New,2214.0,0.0,1.0,0.0,0.0,0.0,1.0,85.0,553.5
flat,sare green parc 2,sector 92,0.61,4837.0,3.0,2.0,2,6.0,Under Construction,1141.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,420.3333333333333
flat,kiran residency,sector 56,1.5,7500.0,3.0,3.0,3+,4.0,Relatively New,1900.0,0.0,1.0,0.0,0.0,0.0,1.0,126.0,666.6666666666666
flat,unitech sunbreeze,sector 69,1.0,5476.0,4.0,3.0,No,0.0,Relatively New,1826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.5
flat,sobha city,sector 108,3.95,16859.0,3.0,4.0,2,15.0,Relatively New,2343.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,781.0
flat,ansal sushant lok ci,sector 43,2.0,15152.0,3.0,3.0,2,1.0,Old Property,1467.0,0.0,1.0,0.0,0.0,0.0,2.0,15.0,440.0
flat,indiabulls centrum park,sector 103,1.34,7882.0,3.0,3.0,3+,12.0,Relatively New,1725.0,1.0,1.0,1.0,1.0,0.0,1.0,38.0,566.6666666666666
flat,indiabulls centrum park,sector 103,1.35,7542.0,3.0,3.0,3+,3.0,Relatively New,1620.0,1.0,0.0,0.0,0.0,0.0,1.0,168.0,596.6666666666666
flat,om appartments,sector 3 phase 2,0.4,4444.0,3.0,2.0,1,3.0,Relatively New,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,300.0
flat,ansal api esencia,sector 67,1.0,6435.0,3.0,3.0,3+,2.0,Moderately Old,1406.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,518.0
flat,experion windchants,sector 112,3.75,13383.0,3.0,5.0,3+,22.0,Relatively New,2536.0,0.0,1.0,0.0,0.0,0.0,1.0,49.0,934.0
house,independent,sector 57,6.21,23000.0,6.0,6.0,3+,4.0,Old Property,2700.0,1.0,1.0,1.0,1.0,0.0,0.0,52.0,450.0
flat,earth copia,sector 112,0.7,4673.0,2.0,2.0,2,4.0,Relatively New,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,749.0
flat,bestech park view sanskruti,sector 92,2.0,8333.0,4.0,5.0,3+,12.0,Relatively New,2453.0,0.0,1.0,0.0,0.0,0.0,1.0,60.0,600.0
house,ss hibiscus,sector 50,12.5,40850.0,4.0,4.0,3+,2.0,Relatively New,3060.0,1.0,1.0,0.0,0.0,0.0,2.0,160.0,765.0
flat,emaar mgf palm hills,sector 77,1.08,5400.0,3.0,4.0,3+,5.0,Relatively New,1810.0,1.0,1.0,0.0,0.0,1.0,1.0,167.0,666.6666666666666
flat,signature global city 92,sector 92,0.78,7723.0,2.0,2.0,3,2.0,Under Construction,846.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,505.0
flat,ats tourmaline,sector 109,1.4,8000.0,3.0,3.0,3+,8.0,Relatively New,1466.0,0.0,0.0,1.0,0.0,0.0,0.0,119.0,583.3333333333334
flat,smart world orchard,sector 61,2.54,15497.0,3.0,3.0,3,2.0,Under Construction,1639.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,546.3333333333334
house,independent,sector 9,0.22,7407.0,2.0,2.0,2,1.0,Old Property,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.5
flat,shapoorji pallonji joyville gurugram,sector 102,2.12,11447.0,3.0,3.0,3,9.0,New Property,1571.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,617.3333333333334
flat,shree vardhman victoria,sector 70,1.23,9111.0,2.0,2.0,3,1.0,Relatively New,1222.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,675.0
flat,orris aster court premier,sector 85,1.25,5896.0,3.0,4.0,2,6.0,Relatively New,1616.0,0.0,1.0,0.0,0.0,0.0,1.0,49.0,706.6666666666666
flat,ompee k s residency,new sector 2,1.6,2993.0,2.0,2.0,2,1.0,Relatively New,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2673.0
flat,sanskriti apartments,sector 43,2.5,13514.0,3.0,2.0,3,5.0,Old Property,1674.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,616.6666666666666
house,independent,sector 4,5.0,10101.0,3.0,3.0,2,1.0,Old Property,4950.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1650.0
flat,signature global grand iva,sector 103,0.23,6534.0,1.0,1.0,1,4.0,Relatively New,400.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,352.0
flat,tulip violet,sector 69,1.75,8706.0,4.0,4.0,2,10.0,Relatively New,1819.0,0.0,0.0,0.0,0.0,0.0,1.0,109.0,502.5
flat,vatika sovereign next,sector 82a,3.85,7500.0,5.0,6.0,3+,6.0,New Property,5711.0,0.0,1.0,0.0,1.0,0.0,0.0,148.0,1026.6
flat,ats tourmaline,sector 109,2.25,8704.0,3.0,4.0,3,14.0,Relatively New,2339.0,0.0,1.0,0.0,0.0,0.0,0.0,101.0,861.6666666666666
house,independent,sector 31,4.25,26235.0,5.0,5.0,3+,3.0,Moderately Old,1620.0,0.0,0.0,1.0,1.0,0.0,1.0,56.0,324.0
flat,ambience lagoon,sector 24,5.8,12500.0,3.0,4.0,3+,9.0,Old Property,3700.0,1.0,1.0,0.0,1.0,1.0,2.0,68.0,1546.6666666666667
flat,shapoorji pallonji joyville gurugram,sector 102,2.4,10545.0,4.0,4.0,3+,15.0,Relatively New,1957.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,569.0
house,independent,sector 3,0.9,10000.0,3.0,4.0,3,3.0,Moderately Old,3500.0,0.0,0.0,0.0,0.0,1.0,1.0,42.0,300.0
flat,alpha corp gurgaonone,sector 84,1.15,7497.0,2.0,2.0,3,14.0,Relatively New,1394.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,767.0
flat,paras irene,sector 70a,1.3,9220.0,2.0,2.0,3,19.0,Moderately Old,1426.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,705.0
flat,signature global solera,sector 107,0.51,7907.0,3.0,2.0,2,9.0,Relatively New,717.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,215.0
flat,signature global city,sector 37d,0.68,11724.0,2.0,2.0,3,9.0,New Property,644.0,0.0,0.0,0.0,0.0,1.0,0.0,58.0,290.0
flat,ats tourmaline,sector 109,1.45,6744.0,3.0,4.0,3+,4.0,Relatively New,1797.0,0.0,1.0,0.0,0.0,0.0,0.0,71.0,716.6666666666666
house,independent,sector 43,8.5,31481.0,5.0,5.0,3,3.0,Moderately Old,2700.0,0.0,1.0,0.0,0.0,0.0,1.0,113.0,540.0
flat,suposhaa smartworld orchard,sector 61,2.17,14000.0,3.0,3.0,3,1.0,Under Construction,1721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.6666666666666
flat,vatika gurgaon,sector 83,0.87,6988.0,2.0,2.0,2,3.0,Moderately Old,1127.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,622.5
flat,supertech araville,sector 79,0.71,6063.0,2.0,2.0,3+,17.0,New Property,1280.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,585.5
flat,signature global city,sector 37d,1.1,8800.0,3.0,3.0,3,1.0,Under Construction,1389.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,416.6666666666667
flat,m3m golfestate,sector 65,7.0,18182.0,3.0,3.0,2,12.0,Moderately Old,4278.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,1283.3333333333333
flat,godrej nature plus,sector 33,1.2,13363.0,2.0,2.0,No,11.0,Under Construction,85.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,449.0
flat,eldeco accolade,sohna road,0.95,6543.0,2.0,2.0,3+,6.0,New Property,1129.0,1.0,0.0,0.0,0.0,0.0,1.0,56.0,726.0
flat,emaar palm gardens,sector 83,1.55,9012.0,3.0,3.0,3,4.0,Relatively New,1400.0,0.0,1.0,0.0,0.0,0.0,1.0,174.0,573.3333333333334
flat,ashiana mulberry,sohna road,0.9,6143.0,2.0,2.0,3+,7.0,Moderately Old,1100.0,1.0,0.0,0.0,0.0,0.0,1.0,156.0,732.5
flat,ansal heights 86,sector 86,0.78,5735.0,2.0,2.0,2,8.0,New Property,1360.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,680.0
flat,dlf the ultima,sector 81,2.25,10553.0,3.0,3.0,3+,6.0,New Property,1929.0,0.0,1.0,0.0,0.0,0.0,2.0,168.0,710.6666666666666
flat,city shri ram apartments 1,sector 110,0.22,3667.0,2.0,1.0,1,1.0,Relatively New,543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
flat,dlf the primus,sector 82a,2.6,11439.0,4.0,4.0,3+,2.0,Relatively New,2273.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,568.25
flat,vatika gurgaon,sector 83,1.42,8875.0,4.0,4.0,3,7.0,Relatively New,2000.0,1.0,1.0,0.0,0.0,0.0,0.0,103.0,400.0
house,ganpati heights apartment,sector 13,1.25,151.0,10.0,6.0,2,3.0,Old Property,115.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,8278.1
flat,bestech park view sanskruti,sector 92,1.5,7812.0,3.0,3.0,3,3.0,Relatively New,1738.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,640.0
house,independent,sector 17b,7.2,15926.0,4.0,4.0,2,1.0,Old Property,4494.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1130.25
flat,godrej habitat,sector 3,1.1,10407.0,2.0,2.0,2,14.0,Under Construction,956.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,528.5
flat,m3m woodshire,sector 107,0.9,5867.0,2.0,2.0,3,8.0,Relatively New,1281.0,1.0,0.0,0.0,0.0,0.0,1.0,74.0,767.0
flat,imperia the esfera,sector 37c,0.87,5513.0,2.0,3.0,3+,5.0,Relatively New,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,109.0,789.0
flat,malibu towne,sector 47,2.4,10000.0,3.0,3.0,No,0.0,Moderately Old,2667.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,800.0
house,independent,sector 26,4.45,35178.0,4.0,4.0,3,3.0,Old Property,1265.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,316.25
flat,shapoorji pallonji joyville gurugram,sector 102,1.99,20665.0,2.0,2.0,2,14.0,New Property,1145.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,481.5
flat,sare crescent parc,sector 92,0.87,4971.0,4.0,4.0,2,2.0,Moderately Old,1584.0,0.0,0.0,1.0,0.0,0.0,2.0,115.0,437.5
flat,emaar mgf palm hills,sector 77,1.25,8621.0,3.0,4.0,3,1.0,Relatively New,1611.0,0.0,1.0,0.0,0.0,0.0,1.0,104.0,483.3333333333333
flat,shree vardhman flora,sector 90,0.92,4718.0,3.0,3.0,2,6.0,Relatively New,2167.0,1.0,0.0,0.0,0.0,0.0,1.0,49.0,650.0
flat,kibithu villas,sector 48,3.45,12778.0,4.0,4.0,3+,2.0,Moderately Old,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0
flat,alpha corp gurgaonone,sector 84,1.15,7497.0,2.0,2.0,3,8.0,Relatively New,1361.0,1.0,0.0,0.0,0.0,0.0,1.0,37.0,767.0
flat,eldeco accolade,sohna road,0.71,5608.0,2.0,2.0,3,10.0,Relatively New,1154.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,633.0
flat,rof ananda,sector 95,0.46,6319.0,2.0,2.0,2,11.0,New Property,809.0,1.0,0.0,0.0,0.0,0.0,0.0,82.0,364.0
house,bptp astaire gardens,sector 70a,6.5,27873.0,4.0,4.0,3+,2.0,New Property,2332.0,1.0,1.0,0.0,1.0,0.0,1.0,160.0,583.0
house,independent,sector 39,0.34,7556.0,1.0,1.0,1,1.0,Relatively New,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0
flat,dlf express greens,manesar,1.5,6359.0,4.0,5.0,3+,10.0,New Property,2135.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,589.75
flat,rose apartment,sector 28,3.0,10482.0,3.0,5.0,3+,8.0,Old Property,2590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954.0
flat,m3m heights,sector 65,2.0,13957.0,2.0,2.0,2,32.0,Relatively New,1433.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,716.5
house,international city by sobha phase 1,sector 109,6.15,27333.0,5.0,5.0,3+,3.0,Relatively New,2250.0,0.0,1.0,1.0,1.0,0.0,1.0,130.0,450.0
flat,dlf park place,sector 54,4.86,25920.0,3.0,4.0,3+,7.0,Relatively New,1875.0,0.0,1.0,0.0,0.0,0.0,1.0,49.0,625.0
flat,godrej nature plus,sector 33,1.25,9025.0,2.0,2.0,3+,15.0,Under Construction,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,692.5
flat,bestech park view city,sector 48,1.76,9910.0,3.0,3.0,3+,9.0,Moderately Old,1576.0,0.0,1.0,0.0,1.0,0.0,1.0,158.0,592.0
house,independent,sector 57,7.25,26852.0,9.0,9.0,3+,2.0,New Property,2700.0,0.0,1.0,0.0,1.0,1.0,1.0,49.0,300.0
flat,signature global park,sohna road,0.7,6071.0,3.0,3.0,3,2.0,Relatively New,1281.0,0.0,0.0,0.0,1.0,0.0,0.0,152.0,384.3333333333333
house,independent,sector 40,5.0,21124.0,9.0,9.0,3+,3.0,Moderately Old,2367.0,0.0,1.0,1.0,0.0,0.0,1.0,83.0,263.0
flat,shree vardhman flora,sector 90,1.25,4854.0,4.0,4.0,3,10.0,Relatively New,2861.0,1.0,0.0,0.0,1.0,0.0,0.0,174.0,643.75
flat,mapsko mount ville,sector 79,1.3,8025.0,3.0,3.0,3+,1.0,Relatively New,1213.0,0.0,0.0,0.0,0.0,0.0,1.0,140.0,540.0
flat,emaar imperial gardens,sector 102,1.91,9550.0,3.0,4.0,2,17.0,Relatively New,1587.0,1.0,1.0,0.0,0.0,0.0,1.0,152.0,666.6666666666666
house,independent,sector 12,6.0,35088.0,4.0,6.0,2,2.0,Old Property,1710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.5
