property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
0.0,6.0,2.0,2.0,3.0,3.0,1009.0,0.0,1.0,0.0,2.0,1.0,1.3
0.0,82.0,4.0,5.0,4.0,0.0,2114.0,1.0,0.0,1.0,2.0,2.0,2.1
0.0,97.0,4.0,4.0,3.0,3.0,2167.0,1.0,0.0,0.0,1.0,2.0,1.4
0.0,8.0,3.0,4.0,4.0,3.0,2072.0,1.0,0.0,0.0,2.0,0.0,1.75
0.0,72.0,4.0,5.0,4.0,3.0,3925.0,1.0,1.0,1.0,0.0,2.0,7.15
0.0,7.0,2.0,2.0,3.0,0.0,1288.0,0.0,0.0,0.0,1.0,2.0,1.2
0.0,74.0,2.0,3.0,4.0,4.0,997.0,0.0,0.0,0.0,2.0,2.0,2.2
1.0,13.0,5.0,5.0,4.0,3.0,3600.0,1.0,1.0,0.0,2.0,1.0,9.5
0.0,77.0,3.0,4.0,3.0,3.0,2123.0,1.0,0.0,1.0,2.0,0.0,3.4
1.0,33.0,5.0,5.0,4.0,2.0,1350.0,0.0,0.0,0.0,1.0,1.0,4.5
1.0,17.0,5.0,5.0,4.0,3.0,8000.0,1.0,0.0,0.0,2.0,2.0,9.0
1.0,85.0,5.0,5.0,4.0,3.0,3653.0,1.0,0.0,1.0,1.0,0.0,3.09
0.0,79.0,2.0,2.0,2.0,1.0,1200.0,0.0,0.0,1.0,2.0,0.0,1.05
0.0,11.0,3.0,4.0,4.0,3.0,1900.0,1.0,0.0,0.0,2.0,2.0,1.45
0.0,105.0,3.0,3.0,4.0,3.0,1600.0,0.0,0.0,0.0,2.0,2.0,1.24
0.0,77.0,3.0,3.0,3.0,3.0,2047.0,0.0,0.0,1.0,0.0,1.0,2.65
0.0,91.0,3.0,4.0,3.0,1.0,1643.0,1.0,0.0,0.0,1.0,0.0,1.85
1.0,53.0,6.0,4.0,4.0,2.0,2475.0,1.0,1.0,1.0,2.0,2.0,7.35
0.0,13.0,3.0,3.0,2.0,0.0,1910.0,1.0,0.0,0.0,2.0,1.0,1.8
0.0,57.0,4.0,4.0,4.0,0.0,2157.0,1.0,0.0,0.0,2.0,2.0,2.9
1.0,30.0,3.0,3.0,2.0,0.0,2430.0,1.0,0.0,1.0,2.0,1.0,4.0
0.0,19.0,4.0,4.0,4.0,4.0,2886.0,1.0,0.0,2.0,2.0,0.0,2.75
1.0,13.0,5.0,6.0,4.0,0.0,2430.0,1.0,0.0,0.0,1.0,1.0,6.1
0.0,84.0,1.0,1.0,2.0,3.0,425.0,0.0,0.0,1.0,1.0,1.0,0.37
0.0,94.0,3.0,3.0,4.0,3.0,1600.0,1.0,0.0,2.0,1.0,0.0,2.25
0.0,46.0,3.0,3.0,2.0,4.0,1450.0,0.0,0.0,0.0,2.0,1.0,1.07
0.0,80.0,3.0,3.0,1.0,3.0,1419.0,0.0,0.0,1.0,2.0,0.0,1.32
0.0,105.0,3.0,3.0,4.0,3.0,1929.0,1.0,0.0,0.0,2.0,2.0,1.21
0.0,113.0,3.0,2.0,5.0,4.0,1120.0,0.0,0.0,0.0,2.0,1.0,0.9
0.0,78.0,3.0,3.0,2.0,1.0,1551.0,0.0,1.0,1.0,0.0,2.0,1.8
0.0,75.0,3.0,3.0,3.0,0.0,3027.0,1.0,0.0,1.0,0.0,0.0,6.1
0.0,45.0,3.0,3.0,3.0,3.0,1563.0,0.0,0.0,0.0,1.0,1.0,1.25
0.0,16.0,3.0,3.0,3.0,3.0,1315.0,1.0,0.0,0.0,2.0,0.0,1.54
1.0,76.0,5.0,6.0,4.0,3.0,6667.0,1.0,1.0,1.0,2.0,2.0,19.0
0.0,108.0,2.0,2.0,5.0,3.0,597.0,0.0,0.0,0.0,1.0,2.0,0.85
0.0,8.0,2.0,2.0,3.0,3.0,86.0,0.0,0.0,0.0,2.0,0.0,0.82
0.0,113.0,2.0,2.0,2.0,1.0,605.0,0.0,0.0,0.0,2.0,2.0,0.3
0.0,6.0,2.0,2.0,2.0,3.0,1100.0,0.0,0.0,0.0,2.0,2.0,1.24
1.0,27.0,4.0,4.0,4.0,0.0,2400.0,1.0,0.0,0.0,1.0,1.0,4.0
1.0,76.0,4.0,5.0,2.0,1.0,2250.0,1.0,0.0,0.0,2.0,2.0,8.7
0.0,12.0,3.0,3.0,3.0,3.0,1649.0,0.0,0.0,0.0,2.0,2.0,0.95
1.0,15.0,8.0,5.0,2.0,0.0,2476.0,0.0,0.0,0.0,1.0,1.0,1.8
0.0,80.0,3.0,3.0,2.0,3.0,1428.0,0.0,0.0,0.0,2.0,2.0,1.4
0.0,89.0,3.0,3.0,3.0,3.0,1310.0,0.0,0.0,1.0,2.0,2.0,1.5
1.0,32.0,4.0,3.0,4.0,0.0,1350.0,0.0,1.0,0.0,2.0,1.0,4.45
0.0,94.0,2.0,2.0,2.0,3.0,1131.0,0.0,0.0,0.0,1.0,2.0,1.0
1.0,76.0,5.0,5.0,4.0,1.0,8067.799999999999,1.0,1.0,0.0,2.0,2.0,15.1
0.0,99.0,3.0,4.0,3.0,3.0,1390.0,1.0,0.0,1.0,1.0,2.0,0.8
0.0,85.0,4.0,5.0,4.0,0.0,3374.0,1.0,1.0,0.0,2.0,2.0,3.1
1.0,48.0,2.0,2.0,4.0,0.0,900.0,1.0,1.0,0.0,1.0,2.0,1.7
0.0,27.0,2.0,2.0,3.0,0.0,1281.0,0.0,0.0,0.0,2.0,0.0,1.02
1.0,26.0,4.0,4.0,2.0,2.0,4518.0,1.0,0.0,1.0,1.0,1.0,8.5
1.0,32.0,5.0,5.0,2.0,0.0,3375.0,0.0,0.0,1.0,2.0,1.0,9.9
0.0,17.0,4.0,5.0,4.0,0.0,2670.0,1.0,0.0,0.0,2.0,0.0,3.65
0.0,57.0,3.0,4.0,3.0,3.0,2061.0,0.0,0.0,0.0,1.0,1.0,2.38
0.0,10.0,4.0,6.0,4.0,3.0,1535.0,1.0,0.0,0.0,0.0,0.0,1.5
0.0,98.0,1.0,1.0,1.0,3.0,387.0,0.0,0.0,2.0,1.0,0.0,0.27
0.0,113.0,2.0,2.0,2.0,1.0,591.0,0.0,0.0,0.0,1.0,2.0,0.5
0.0,97.0,3.0,3.0,3.0,3.0,1600.0,1.0,0.0,1.0,0.0,2.0,1.76
0.0,113.0,2.0,2.0,2.0,3.0,939.0,0.0,0.0,0.0,0.0,1.0,0.53
1.0,32.0,5.0,5.0,4.0,0.0,9500.0,1.0,0.0,2.0,1.0,2.0,10.0
0.0,111.0,3.0,5.0,4.0,1.0,1807.0,0.0,0.0,0.0,1.0,2.0,1.4
0.0,75.0,2.0,2.0,3.0,1.0,1456.0,0.0,0.0,0.0,2.0,0.0,1.8
0.0,2.0,3.0,3.0,4.0,0.0,2944.0,1.0,0.0,0.0,1.0,2.0,1.2
0.0,91.0,3.0,3.0,5.0,3.0,1815.0,0.0,0.0,0.0,1.0,0.0,1.65
0.0,6.0,3.0,3.0,3.0,4.0,1653.0,0.0,0.0,0.0,0.0,0.0,2.5
0.0,45.0,3.0,3.0,4.0,1.0,1697.0,0.0,0.0,0.0,2.0,1.0,0.95
0.0,27.0,2.0,2.0,3.0,0.0,1416.0,0.0,0.0,0.0,2.0,0.0,0.98
1.0,8.0,3.0,5.0,4.0,0.0,920.0,0.0,0.0,0.0,2.0,1.0,1.95
1.0,30.0,7.0,7.0,4.0,0.0,5000.0,1.0,0.0,0.0,2.0,1.0,5.65
0.0,83.0,3.0,3.0,3.0,3.0,1788.0,1.0,0.0,0.0,1.0,2.0,1.51
0.0,109.0,2.0,2.0,2.0,1.0,571.0,0.0,0.0,0.0,1.0,0.0,0.45
0.0,80.0,4.0,4.0,1.0,3.0,1783.0,0.0,0.0,0.0,2.0,0.0,1.7
0.0,41.0,3.0,3.0,4.0,1.0,2143.0,1.0,0.0,0.0,2.0,0.0,1.9
1.0,20.0,2.0,4.0,2.0,3.0,846.0,0.0,0.0,1.0,1.0,1.0,1.2
1.0,22.0,3.0,3.0,3.0,2.0,2250.0,0.0,0.0,0.0,1.0,1.0,3.4
0.0,113.0,2.0,2.0,2.0,4.0,1045.0,0.0,0.0,0.0,1.0,2.0,0.99
0.0,8.0,3.0,4.0,4.0,3.0,2131.0,1.0,0.0,1.0,2.0,0.0,2.45
1.0,47.0,3.0,3.0,2.0,3.0,1440.0,0.0,0.0,0.0,1.0,1.0,3.5
0.0,79.0,2.0,2.0,3.0,3.0,1364.0,0.0,0.0,0.0,2.0,0.0,1.32
0.0,65.0,3.0,2.0,3.0,3.0,2250.0,0.0,0.0,1.0,2.0,2.0,2.11
1.0,54.0,5.0,4.0,4.0,0.0,1449.0,1.0,0.0,1.0,2.0,2.0,3.55
1.0,83.0,5.0,4.0,3.0,1.0,2700.0,0.0,0.0,0.0,1.0,2.0,6.0
0.0,76.0,3.0,4.0,3.0,3.0,2200.0,0.0,0.0,0.0,1.0,1.0,3.9
0.0,103.0,3.0,3.0,3.0,1.0,1774.0,0.0,0.0,0.0,2.0,2.0,1.6
0.0,75.0,3.0,3.0,4.0,3.0,2800.0,1.0,0.0,1.0,0.0,0.0,5.0
0.0,111.0,3.0,5.0,3.0,3.0,1790.0,1.0,0.0,0.0,1.0,2.0,1.13
0.0,107.0,3.0,4.0,2.0,4.0,1475.0,0.0,0.0,0.0,2.0,1.0,1.7
0.0,12.0,3.0,3.0,4.0,3.0,1338.29,1.0,0.0,1.0,2.0,2.0,1.68
0.0,63.0,3.0,3.0,4.0,2.0,2119.0,1.0,0.0,0.0,2.0,2.0,3.85
0.0,63.0,3.0,3.0,4.0,2.0,2558.0,0.0,0.0,1.0,2.0,1.0,3.25
0.0,12.0,2.0,3.0,3.0,3.0,978.23,1.0,0.0,1.0,2.0,1.0,0.87
0.0,109.0,2.0,2.0,2.0,3.0,1300.0,0.0,0.0,0.0,2.0,2.0,0.43
1.0,55.0,2.0,6.0,4.0,0.0,1728.0,0.0,0.0,2.0,2.0,2.0,4.6
0.0,83.0,3.0,3.0,4.0,1.0,1900.0,1.0,0.0,0.0,2.0,2.0,1.68
0.0,76.0,4.0,5.0,4.0,3.0,2100.0,1.0,0.0,1.0,1.0,2.0,3.0
0.0,1.0,4.0,4.0,4.0,0.0,1850.0,0.0,0.0,0.0,2.0,2.0,1.5
0.0,75.0,4.0,4.0,3.0,3.0,2194.0,1.0,0.0,0.0,1.0,2.0,2.85
1.0,40.0,4.0,3.0,3.0,0.0,1449.0,0.0,1.0,1.0,2.0,1.0,3.5
0.0,91.0,2.0,2.0,4.0,1.0,1223.0,0.0,0.0,1.0,1.0,2.0,1.1
0.0,87.0,3.0,3.0,3.0,1.0,2018.0,0.0,1.0,0.0,2.0,0.0,2.7
0.0,100.0,3.0,3.0,3.0,0.0,1747.0,1.0,0.0,0.0,2.0,0.0,1.3
0.0,112.0,3.0,3.0,2.0,0.0,1722.0,0.0,0.0,1.0,2.0,2.0,0.94
1.0,31.0,4.0,2.0,2.0,2.0,540.0,0.0,0.0,0.0,1.0,1.0,1.44
1.0,41.0,2.0,2.0,2.0,1.0,1210.0,0.0,0.0,2.0,2.0,2.0,1.35
0.0,99.0,2.0,2.0,3.0,3.0,1400.0,0.0,0.0,0.0,1.0,0.0,1.4
0.0,59.0,3.0,3.0,2.0,3.0,1245.0,0.0,1.0,1.0,2.0,2.0,1.4
1.0,40.0,4.0,4.0,3.0,2.0,1449.0,0.0,1.0,1.0,2.0,1.0,3.5
1.0,24.0,4.0,4.0,0.0,2.0,3000.0,0.0,0.0,0.0,1.0,1.0,3.0
0.0,1.0,3.0,3.0,3.0,1.0,1589.0,0.0,0.0,1.0,2.0,1.0,1.53
0.0,10.0,2.0,2.0,4.0,1.0,1120.0,0.0,0.0,0.0,0.0,1.0,0.87
1.0,56.0,4.0,4.0,1.0,0.0,7000.0,0.0,0.0,0.0,1.0,1.0,18.5
0.0,71.0,2.0,2.0,2.0,4.0,1150.0,0.0,0.0,0.0,2.0,1.0,1.41
0.0,98.0,3.0,3.0,4.0,3.0,1525.0,0.0,0.0,0.0,0.0,0.0,0.9
1.0,38.0,6.0,1.0,0.0,1.0,3000.0,0.0,0.0,0.0,1.0,1.0,1.5
0.0,107.0,3.0,3.0,3.0,4.0,2278.0,1.0,0.0,0.0,1.0,0.0,1.25
0.0,113.0,2.0,2.0,2.0,1.0,521.0,0.0,0.0,0.0,1.0,2.0,0.27
0.0,105.0,4.0,4.0,4.0,0.0,2468.0,0.0,0.0,0.0,2.0,2.0,1.65
0.0,59.0,3.0,3.0,4.0,0.0,2491.0,1.0,0.0,0.0,0.0,2.0,2.65
0.0,77.0,3.0,3.0,4.0,0.0,2236.0,1.0,0.0,1.0,0.0,0.0,2.95
0.0,111.0,2.0,2.0,3.0,3.0,1390.0,0.0,0.0,0.0,1.0,1.0,1.05
0.0,8.0,3.0,2.0,2.0,4.0,695.0,0.0,0.0,0.0,2.0,2.0,0.49
0.0,6.0,1.0,1.0,2.0,3.0,750.0,0.0,0.0,0.0,1.0,2.0,0.45
1.0,65.0,5.0,5.0,4.0,0.0,1449.0,0.0,0.0,0.0,1.0,2.0,3.6
0.0,103.0,3.0,3.0,2.0,1.0,1581.0,0.0,0.0,0.0,1.0,1.0,1.2
1.0,59.0,5.0,5.0,3.0,0.0,3240.0,1.0,0.0,0.0,1.0,1.0,10.55
0.0,90.0,3.0,3.0,2.0,0.0,1900.0,1.0,0.0,0.0,2.0,1.0,0.9
1.0,41.0,5.0,6.0,3.0,1.0,4125.0,1.0,0.0,0.0,2.0,2.0,11.0
0.0,91.0,3.0,4.0,4.0,1.0,1946.0,1.0,0.0,0.0,1.0,0.0,1.85
0.0,85.0,4.0,5.0,2.0,0.0,2629.0,1.0,0.0,0.0,1.0,2.0,4.0
0.0,80.0,4.0,4.0,2.0,3.0,1819.0,0.0,0.0,0.0,2.0,2.0,1.7
0.0,45.0,3.0,3.0,1.0,1.0,1643.0,1.0,0.0,0.0,1.0,2.0,0.99
0.0,11.0,2.0,2.0,4.0,1.0,1236.0,0.0,0.0,0.0,2.0,0.0,0.8
0.0,10.0,4.0,6.0,4.0,3.0,1535.0,1.0,0.0,0.0,0.0,2.0,1.4
0.0,6.0,3.0,4.0,3.0,3.0,2334.0,1.0,0.0,1.0,2.0,2.0,1.95
0.0,79.0,2.0,2.0,3.0,3.0,889.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,38.0,2.0,1.0,0.0,0.0,1100.0,0.0,0.0,0.0,1.0,1.0,0.55
1.0,59.0,5.0,7.0,2.0,0.0,7000.0,1.0,0.0,2.0,1.0,2.0,10.0
0.0,19.0,2.0,2.0,3.0,1.0,1276.0,0.0,0.0,0.0,0.0,1.0,1.55
1.0,20.0,7.0,7.0,3.0,2.0,2700.0,0.0,0.0,0.0,1.0,1.0,2.9
0.0,103.0,2.0,2.0,2.0,4.0,1230.0,0.0,0.0,0.0,1.0,1.0,1.0
1.0,13.0,4.0,4.0,4.0,1.0,5400.0,1.0,0.0,1.0,0.0,1.0,6.5
0.0,65.0,4.0,4.0,3.0,3.0,2253.0,0.0,0.0,1.0,1.0,2.0,2.0
0.0,80.0,3.0,3.0,2.0,3.0,1455.0,0.0,0.0,1.0,2.0,1.0,1.55
0.0,89.0,2.0,2.0,2.0,3.0,1180.0,0.0,0.0,1.0,0.0,2.0,0.75
1.0,22.0,5.0,4.0,2.0,2.0,2250.0,0.0,0.0,1.0,2.0,1.0,4.15
0.0,109.0,2.0,2.0,1.0,3.0,610.0,0.0,0.0,1.0,2.0,2.0,0.31
0.0,2.0,3.0,4.0,2.0,3.0,1670.0,1.0,0.0,0.0,1.0,2.0,1.2
0.0,2.0,3.0,3.0,2.0,0.0,2556.0,0.0,0.0,0.0,1.0,1.0,0.85
0.0,6.0,3.0,3.0,3.0,3.0,1493.0,1.0,0.0,1.0,1.0,2.0,1.39
0.0,113.0,2.0,2.0,4.0,3.0,1367.0,0.0,0.0,0.0,2.0,0.0,0.74
0.0,99.0,2.0,2.0,3.0,1.0,1200.0,1.0,1.0,1.0,0.0,2.0,1.08
0.0,18.0,3.0,5.0,4.0,3.0,3405.0,1.0,0.0,1.0,1.0,2.0,4.75
1.0,13.0,4.0,4.0,2.0,3.0,4800.0,1.0,0.0,0.0,2.0,2.0,5.75
1.0,33.0,4.0,4.0,3.0,0.0,1800.0,1.0,0.0,0.0,2.0,1.0,5.5
0.0,99.0,2.0,2.0,3.0,3.0,1604.0,0.0,0.0,0.0,1.0,0.0,1.14
0.0,95.0,3.0,3.0,3.0,3.0,1800.0,0.0,0.0,1.0,0.0,2.0,1.28
0.0,45.0,4.0,5.0,3.0,3.0,2343.0,1.0,0.0,0.0,1.0,2.0,1.4
0.0,101.0,2.0,2.0,1.0,1.0,695.0,0.0,0.0,0.0,1.0,2.0,0.45
0.0,68.0,3.0,3.0,3.0,4.0,2550.0,0.0,0.0,0.0,1.0,2.0,3.78
0.0,63.0,3.0,3.0,4.0,0.0,2100.0,1.0,0.0,1.0,2.0,2.0,1.75
0.0,80.0,3.0,3.0,2.0,3.0,1428.0,0.0,0.0,1.0,1.0,0.0,1.36
0.0,99.0,4.0,5.0,4.0,3.0,2545.0,1.0,1.0,0.0,2.0,1.0,2.0
1.0,64.0,3.0,3.0,4.0,2.0,2160.0,1.0,1.0,1.0,1.0,1.0,4.6
0.0,111.0,2.0,2.0,1.0,1.0,577.0,0.0,0.0,0.0,1.0,1.0,0.32
1.0,32.0,10.0,10.0,3.0,2.0,3159.0,0.0,0.0,1.0,2.0,2.0,9.0
0.0,103.0,1.0,1.0,1.0,1.0,430.0,0.0,0.0,0.0,2.0,2.0,0.25
0.0,114.0,3.0,3.0,5.0,1.0,1051.0,0.0,0.0,0.0,2.0,1.0,1.65
0.0,84.0,3.0,4.0,3.0,0.0,1631.0,1.0,0.0,0.0,2.0,1.0,1.12
0.0,105.0,3.0,3.0,4.0,0.0,2144.0,1.0,0.0,0.0,2.0,2.0,1.2
1.0,51.0,1.0,1.0,0.0,0.0,1200.0,0.0,0.0,0.0,1.0,1.0,1.65
0.0,1.0,3.0,3.0,3.0,4.0,1430.0,0.0,0.0,0.0,1.0,2.0,1.45
0.0,105.0,2.0,2.0,3.0,3.0,1222.0,0.0,0.0,0.0,2.0,2.0,0.65
0.0,77.0,3.0,3.0,4.0,3.0,2047.0,0.0,0.0,1.0,0.0,2.0,2.78
0.0,46.0,3.0,3.0,2.0,3.0,1185.0,0.0,0.0,2.0,1.0,0.0,0.9
1.0,15.0,3.0,2.0,1.0,3.0,128.0,0.0,0.0,0.0,1.0,1.0,0.44
0.0,35.0,2.0,2.0,2.0,2.0,1120.0,0.0,1.0,0.0,2.0,0.0,1.35
1.0,36.0,3.0,1.0,0.0,2.0,1008.0,0.0,0.0,0.0,1.0,1.0,0.9
0.0,109.0,3.0,3.0,3.0,1.0,1720.0,0.0,1.0,0.0,1.0,2.0,0.96
0.0,8.0,4.0,4.0,4.0,3.0,2800.0,1.0,1.0,1.0,0.0,0.0,2.52
0.0,85.0,3.0,3.0,3.0,0.0,1787.0,1.0,0.0,1.0,1.0,2.0,1.9
1.0,33.0,6.0,6.0,2.0,2.0,4518.0,1.0,0.0,1.0,1.0,2.0,18.0
0.0,113.0,3.0,2.0,4.0,1.0,1210.0,0.0,0.0,0.0,2.0,2.0,0.95
0.0,41.0,3.0,3.0,3.0,4.0,1619.0,0.0,0.0,0.0,1.0,0.0,1.7
1.0,49.0,2.0,1.0,1.0,0.0,624.0,0.0,1.0,0.0,1.0,1.0,0.47
0.0,71.0,2.0,2.0,2.0,3.0,1533.0,1.0,0.0,0.0,2.0,0.0,1.6
0.0,94.0,2.0,2.0,3.0,3.0,1300.0,0.0,0.0,1.0,2.0,2.0,0.87
1.0,97.0,3.0,3.0,4.0,1.0,2160.0,1.0,0.0,0.0,1.0,2.0,1.7
0.0,113.0,2.0,2.0,2.0,1.0,640.0,0.0,0.0,0.0,2.0,2.0,0.26
0.0,46.0,3.0,3.0,3.0,3.0,1000.0,0.0,1.0,0.0,2.0,2.0,1.2
0.0,96.0,3.0,3.0,4.0,3.0,1668.0,0.0,0.0,1.0,1.0,1.0,1.85
0.0,99.0,4.0,4.0,3.0,3.0,2600.0,1.0,0.0,0.0,1.0,2.0,2.09
0.0,96.0,3.0,3.0,4.0,3.0,1668.0,0.0,0.0,2.0,0.0,2.0,1.59
0.0,105.0,2.0,2.0,1.0,1.0,696.0,0.0,0.0,1.0,1.0,1.0,0.45
0.0,62.0,3.0,3.0,4.0,4.0,2617.0,0.0,0.0,0.0,1.0,1.0,5.6
0.0,99.0,4.0,5.0,4.0,3.0,2545.0,0.0,0.0,0.0,2.0,1.0,1.85
1.0,9.0,3.0,3.0,1.0,0.0,1125.0,0.0,0.0,0.0,1.0,1.0,1.3
0.0,99.0,2.0,2.0,3.0,3.0,1730.0,0.0,0.0,0.0,1.0,2.0,1.24
1.0,41.0,6.0,5.0,4.0,3.0,4500.0,0.0,0.0,0.0,1.0,2.0,8.0
0.0,91.0,2.0,2.0,3.0,1.0,1423.0,0.0,0.0,0.0,1.0,2.0,1.3
0.0,91.0,3.0,3.0,3.0,3.0,2161.0,0.0,0.0,0.0,1.0,2.0,1.45
1.0,35.0,2.0,6.0,3.0,3.0,1350.0,0.0,0.0,0.0,1.0,2.0,3.5
0.0,71.0,2.0,2.0,2.0,4.0,1278.0,0.0,0.0,0.0,1.0,2.0,1.6
0.0,95.0,2.0,2.0,2.0,3.0,1299.0,0.0,0.0,0.0,2.0,0.0,1.0
0.0,99.0,4.0,4.0,3.0,3.0,2600.0,1.0,0.0,0.0,1.0,2.0,2.17
0.0,100.0,2.0,2.0,1.0,1.0,1231.0,0.0,0.0,1.0,1.0,0.0,0.87
0.0,113.0,2.0,2.0,3.0,3.0,1095.0,0.0,0.0,0.0,2.0,2.0,0.67
0.0,6.0,3.0,3.0,2.0,1.0,1337.0,0.0,0.0,0.0,2.0,1.0,2.03
0.0,94.0,3.0,3.0,2.0,3.0,1800.0,1.0,0.0,2.0,0.0,2.0,2.4
1.0,7.0,4.0,5.0,0.0,3.0,4700.0,0.0,0.0,0.0,2.0,0.0,3.15
0.0,56.0,5.0,5.0,4.0,2.0,3305.0,1.0,0.0,0.0,2.0,2.0,3.3
0.0,8.0,3.0,3.0,3.0,3.0,1490.0,0.0,0.0,0.0,2.0,0.0,0.98
0.0,8.0,3.0,4.0,4.0,3.0,2359.0,1.0,0.0,1.0,0.0,2.0,2.23
0.0,6.0,3.0,3.0,3.0,3.0,1531.0,0.0,0.0,0.0,2.0,1.0,1.8
0.0,10.0,3.0,4.0,4.0,3.0,1186.0,1.0,0.0,1.0,0.0,2.0,1.1
0.0,112.0,3.0,3.0,3.0,2.0,1433.0,0.0,0.0,0.0,1.0,2.0,0.75
0.0,83.0,3.0,3.0,3.0,1.0,2000.0,1.0,0.0,1.0,0.0,0.0,2.55
0.0,7.0,3.0,4.0,3.0,4.0,2012.0,1.0,0.0,0.0,2.0,0.0,1.25
1.0,54.0,8.0,6.0,4.0,0.0,2367.0,1.0,0.0,1.0,2.0,2.0,5.65
0.0,105.0,2.0,2.0,3.0,1.0,1350.0,0.0,0.0,0.0,2.0,2.0,0.7
1.0,66.0,6.0,6.0,2.0,0.0,3450.0,1.0,1.0,2.0,0.0,2.0,3.65
0.0,11.0,3.0,4.0,4.0,3.0,2137.0,1.0,0.0,0.0,2.0,2.0,1.4
0.0,16.0,4.0,5.0,3.0,3.0,3077.0,1.0,0.0,0.0,0.0,2.0,3.7
0.0,94.0,4.0,6.0,4.0,3.0,3801.0,1.0,0.0,1.0,1.0,0.0,4.5
0.0,109.0,1.0,1.0,1.0,1.0,422.0,0.0,0.0,0.0,1.0,2.0,0.26
0.0,13.0,3.0,3.0,4.0,3.0,1946.0,1.0,0.0,1.0,1.0,0.0,1.65
0.0,78.0,2.0,2.0,2.0,3.0,581.0,0.0,0.0,0.0,2.0,2.0,0.55
0.0,113.0,2.0,2.0,2.0,0.0,521.0,0.0,0.0,0.0,1.0,1.0,0.26
0.0,20.0,3.0,3.0,2.0,3.0,1178.0,0.0,0.0,0.0,1.0,2.0,0.6
1.0,36.0,1.0,1.0,1.0,3.0,480.0,0.0,0.0,0.0,1.0,1.0,0.37
1.0,59.0,5.0,7.0,4.0,0.0,3240.0,1.0,0.0,1.0,0.0,2.0,10.45
0.0,99.0,4.0,4.0,4.0,3.0,2500.0,1.0,0.0,1.0,1.0,2.0,2.05
1.0,13.0,4.0,6.0,4.0,1.0,3600.0,1.0,1.0,0.0,0.0,2.0,8.48
0.0,95.0,2.0,2.0,3.0,0.0,1150.0,0.0,0.0,0.0,2.0,1.0,0.67
0.0,8.0,3.0,4.0,4.0,3.0,2072.0,1.0,0.0,0.0,2.0,2.0,2.0
1.0,49.0,3.0,3.0,2.0,2.0,2250.0,0.0,0.0,0.0,1.0,1.0,3.25
0.0,91.0,3.0,3.0,3.0,3.0,1362.0,0.0,0.0,0.0,0.0,2.0,1.28
1.0,13.0,4.0,5.0,4.0,3.0,7000.0,0.0,0.0,1.0,2.0,1.0,6.3
0.0,103.0,3.0,3.0,3.0,4.0,1288.0,0.0,0.0,0.0,1.0,1.0,1.25
0.0,56.0,4.0,4.0,4.0,0.0,3831.0,1.0,1.0,1.0,2.0,2.0,9.3
0.0,43.0,2.0,2.0,2.0,1.0,1338.0,0.0,0.0,0.0,1.0,0.0,2.2
1.0,35.0,6.0,7.0,4.0,0.0,3240.0,1.0,1.0,0.0,2.0,2.0,9.0
0.0,91.0,3.0,3.0,3.0,1.0,1656.0,0.0,0.0,1.0,2.0,1.0,1.4
0.0,84.0,2.0,2.0,5.0,0.0,1200.0,0.0,0.0,0.0,1.0,2.0,0.95
0.0,113.0,2.0,2.0,2.0,3.0,534.0,0.0,0.0,0.0,2.0,2.0,0.29
0.0,111.0,2.0,1.0,2.0,1.0,511.0,0.0,0.0,0.0,2.0,2.0,0.3
0.0,109.0,2.0,2.0,2.0,1.0,571.0,0.0,0.0,1.0,1.0,2.0,0.4
1.0,29.0,6.0,6.0,4.0,2.0,2368.0,0.0,1.0,1.0,2.0,1.0,4.7
0.0,29.0,3.0,3.0,4.0,1.0,2069.0,0.0,0.0,2.0,2.0,1.0,4.1
1.0,49.0,3.0,2.0,1.0,1.0,684.0,0.0,0.0,0.0,1.0,1.0,0.7
0.0,82.0,4.0,4.0,4.0,0.0,2667.0,1.0,0.0,0.0,2.0,2.0,2.35
0.0,97.0,3.0,4.0,5.0,3.0,1900.0,0.0,0.0,0.0,2.0,2.0,1.8
0.0,109.0,3.0,2.0,2.0,1.0,866.0,0.0,0.0,2.0,1.0,0.0,0.55
0.0,81.0,2.0,2.0,1.0,3.0,1000.0,0.0,0.0,0.0,2.0,2.0,0.54
0.0,81.0,3.0,2.0,1.0,1.0,889.0,0.0,0.0,0.0,1.0,1.0,0.48
0.0,42.0,3.0,2.0,3.0,1.0,1201.0,0.0,0.0,0.0,1.0,1.0,0.82
1.0,48.0,1.0,1.0,2.0,3.0,800.0,0.0,0.0,0.0,1.0,2.0,1.8
1.0,48.0,1.0,1.0,2.0,2.0,892.0,0.0,0.0,0.0,1.0,1.0,1.6
1.0,55.0,3.0,9.0,4.0,3.0,1935.0,0.0,1.0,1.0,2.0,2.0,5.15
0.0,10.0,5.0,6.0,4.0,4.0,3797.0,0.0,0.0,1.0,2.0,2.0,6.3
0.0,105.0,3.0,3.0,4.0,3.0,1747.0,1.0,0.0,0.0,2.0,2.0,1.15
0.0,17.0,4.0,5.0,4.0,3.0,2670.0,1.0,0.0,0.0,2.0,2.0,3.45
0.0,59.0,4.0,3.0,3.0,0.0,10000.0,1.0,0.0,0.0,1.0,2.0,8.0
